产品分类,产品名称,被抽样企业名称,通报单位,抽检结果,通报时间,通报文号,规格,商标,生产企业名称,生产企业地址,被抽样企业名称,被抽样企业地址,通报单位,生产省份,通报时间,不合格原因,检测结果,标准/法规限值,措施,判定结果,备注,伙伴网链接,抽检层级,网站
食用油脂及其制品-->食用植物油,菜籽油,武汉中商平价超市连锁有限责任公司鹦鹉洲店,湖北市场监管局,合格,2015-07-09,,,,湖北宏凯工贸发展有限公司,江陵县郝穴镇江陵大道（工业园区）,武汉中商平价超市连锁有限责任公司鹦鹉洲店,,湖北市场监管局,,2015-07-09,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=420182
食用油脂及其制品-->食用植物油,洪湖浪纯正大豆油,武汉中商平价超市连锁有限责任公司鹦鹉洲店,湖北市场监管局,合格,2015-07-09,,,,洪湖市洪湖浪米业有限责任公司,湖北省洪湖经济开发区文泉东路56号,武汉中商平价超市连锁有限责任公司鹦鹉洲店,,湖北市场监管局,,2015-07-09,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=420183
食用油脂及其制品-->食用植物油,洪湖浪清香压榨菜籽油,武汉中商平价超市连锁有限责任公司鹦鹉洲店,湖北市场监管局,合格,2015-07-09,,,,洪湖市洪湖浪米业有限责任公司,湖北省洪湖经济开发区文泉东路56号,武汉中商平价超市连锁有限责任公司鹦鹉洲店,,湖北市场监管局,,2015-07-09,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=420184
食用油脂及其制品-->食用植物油,洪湖浪乡味土榨菜籽油,武汉中商平价超市连锁有限责任公司鹦鹉洲店,湖北市场监管局,合格,2015-07-09,,,,洪湖市洪湖浪米业有限责任公司,湖北省洪湖经济开发区文泉东路56号,武汉中商平价超市连锁有限责任公司鹦鹉洲店,,湖北市场监管局,,2015-07-09,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=420185
食用油脂及其制品-->食用动物油,食用猪油,湖北武汉双汇食品有限公司,湖北市场监管局,合格,2015-07-09,,,,双汇集团.湖北武汉双汇食品有限公司,湖北省武汉市东西湖区走马岭工业园,湖北武汉双汇食品有限公司,,湖北市场监管局,,2015-07-09,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=420186
食用油脂及其制品-->食用油脂制品,和益牌植脂奶油,武汉尊品益康意食品有限公司,湖北市场监管局,合格,2015-07-09,,,,武汉尊品益康意食品有限公司,武汉市东西湖区柏泉农场五环路与张柏公路交汇处松公湖东光工业园2栋2-1室,武汉尊品益康意食品有限公司,,湖北市场监管局,,2015-07-09,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=420187
食用油脂及其制品-->食用油脂制品,广益牌植脂奶油,武汉尊品益康意食品有限公司,湖北市场监管局,合格,2015-07-09,,,,武汉尊品益康意食品有限公司,武汉市东西湖区柏泉农场五环路与张柏公路交汇处松公湖东光工业园2栋2-1室,武汉尊品益康意食品有限公司,,湖北市场监管局,,2015-07-09,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=420188
食用油脂及其制品-->食用植物油,调和油,武汉民峰粮油有限公司,湖北市场监管局,合格,2015-07-09,,,,武汉民峰粮油有限公司,湖北省武汉市江夏区流芳（庙山开发区）,武汉民峰粮油有限公司,,湖北市场监管局,,2015-07-09,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=420189
食用油脂及其制品-->食用植物油,纯香菜籽油,武汉民峰粮油有限公司,湖北市场监管局,合格,2015-07-09,,,,武汉民峰粮油有限公司,湖北省武汉市江夏区流芳（庙山开发区）,武汉民峰粮油有限公司,,湖北市场监管局,,2015-07-09,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=420190
食用油脂及其制品-->食用植物油,一级大豆油,武汉民峰粮油有限公司,湖北市场监管局,合格,2015-07-09,,,,武汉民峰粮油有限公司,湖北省武汉市江夏区流芳（庙山开发区）,武汉民峰粮油有限公司,,湖北市场监管局,,2015-07-09,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=420191
食用油脂及其制品-->食用植物油,压榨葵花仁油,武汉鲁花食用油有限公司,湖北市场监管局,合格,2015-07-09,,,,武汉鲁花食用油有限公司（分装）,武汉经济技术开发区13号工业区,武汉鲁花食用油有限公司,,湖北市场监管局,,2015-07-09,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=420192
食用油脂及其制品-->食用植物油,5S压榨一级花生油,武汉鲁花食用油有限公司,湖北市场监管局,合格,2015-07-09,,,,武汉鲁花食用油有限公司（分装）,武汉经济技术开发区13号工业区,武汉鲁花食用油有限公司,,湖北市场监管局,,2015-07-09,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=420193
食用油脂及其制品-->食用植物油,芝麻油,襄阳市广益食品有限公司广益汉江量贩店,湖北市场监管局,合格,2015-07-09,,,,襄阳岘山绿色食品有限公司,襄阳市襄州区伙牌镇樊魏路,襄阳市广益食品有限公司广益汉江量贩店,,湖北市场监管局,,2015-07-09,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=420158
食用油脂及其制品-->食用植物油,黑芝麻油,襄阳好珍土特产销售部,湖北市场监管局,合格,2015-07-09,,,,湖北兴民粮油有限公司,湖北省宜城市经济开发区,襄阳好珍土特产销售部,,湖北市场监管局,,2015-07-09,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=420159
食用油脂及其制品-->食用植物油,石磨香油,襄阳市樊城区楚味斋土特产超市,湖北市场监管局,合格,2015-07-09,,,,老河口市伊馨石磨油脂有限公司,老河口市孟土路401号,襄阳市樊城区楚味斋土特产超市,,湖北市场监管局,,2015-07-09,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=420160
食用油脂及其制品-->食用植物油,芝麻油,襄阳市樊城区楚味斋土特产超市,湖北市场监管局,合格,2015-07-09,,,,南漳县章国麻油厂,南漳县城关镇桐树村店,襄阳市樊城区楚味斋土特产超市,,湖北市场监管局,,2015-07-09,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=420161
食用油脂及其制品-->食用植物油,黑芝麻油,襄阳市樊城区楚味斋土特产超市,湖北市场监管局,合格,2015-07-09,,,,湖北兴民粮油有限公司,湖北省宜城市经济开发区,襄阳市樊城区楚味斋土特产超市,,湖北市场监管局,,2015-07-09,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=420162
食用油脂及其制品-->食用植物油,压榨一级菜籽油,襄阳市好邻居连锁超市有限公司二汽东风店,湖北市场监管局,合格,2015-07-09,,,,湖北元大粮油科技有限公司,湖北省襄阳市襄州区钻石大道109号,襄阳市好邻居连锁超市有限公司二汽东风店,,湖北市场监管局,,2015-07-09,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=420163
食用油脂及其制品-->食用植物油,脱脂菜籽油,襄阳市好邻居连锁超市有限公司二汽东风店,湖北市场监管局,合格,2015-07-09,,,,湖北元大粮油科技有限公司,湖北省襄阳钻石大道109号,襄阳市好邻居连锁超市有限公司二汽东风店,,湖北市场监管局,,2015-07-09,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=420164
食用油脂及其制品-->食用植物油,玉米胚芽油,襄阳市好邻居连锁超市有限公司二汽东风店,湖北市场监管局,合格,2015-07-09,,,,湖北元大粮油科技有限公司,湖北省襄阳钻石大道109号,襄阳市好邻居连锁超市有限公司二汽东风店,,湖北市场监管局,,2015-07-09,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=420165
食用油脂及其制品-->食用植物油,花生芝麻调和油,襄阳市高新区同乐福超市,湖北市场监管局,合格,2015-07-09,,,,襄阳市元吉油脂有限公司,襄阳市天籁大道36号,襄阳市高新区同乐福超市,,湖北市场监管局,,2015-07-09,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=420166
食用油脂及其制品-->食用植物油,花生芝麻调和油,襄阳市高新区同乐福超市,湖北市场监管局,合格,2015-07-09,,,,湖北元大粮油科技有限公司,湖北省襄阳市钻石大道109号,襄阳市高新区同乐福超市,,湖北市场监管局,,2015-07-09,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=420167
食用油脂及其制品-->食用植物油,坚果调和油,襄阳市高新区同乐福超市,湖北市场监管局,合格,2015-07-09,,,,襄阳市元吉油脂有限公司,襄阳市天籁大道36号,襄阳市高新区同乐福超市,,湖北市场监管局,,2015-07-09,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=420168
食用油脂及其制品-->食用植物油,一级大豆油,武汉汉福超市有限公司汉阳分公司,湖北市场监管局,合格,2015-07-09,,,,中粮粮油工业(黄冈)有限公司,湖北省黄冈市黄州工业园高新技术产业区唐渡四路(中粮大道),武汉汉福超市有限公司汉阳分公司,,湖北市场监管局,,2015-07-09,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=420169
食用油脂及其制品-->食用植物油,双低菜籽油,宜都市东方超市有限公司,湖北市场监管局,合格,2015-07-09,,,,湖北红鲵王油脂工业股份有限公司,当阳市关陵路34号,宜都市东方超市有限公司,,湖北市场监管局,,2015-07-09,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=420170
食用油脂及其制品-->食用植物油,浓香压榨菜籽油,宜都市陆城荣升粮油经营部,湖北市场监管局,合格,2015-07-09,,,,荆州市永康生物科技有限公司,荆州市东方大道（沙市农场转盘以东）,宜都市陆城荣升粮油经营部,,湖北市场监管局,,2015-07-09,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=420171
食用油脂及其制品-->食用植物油,纯正菜籽油,宜都市伍家岗区同泰和粮油商行,湖北市场监管局,合格,2015-07-09,,,,湖北元大粮油科技有限公司,湖北襄阳钻石大道109号,宜都市伍家岗区同泰和粮油商行,,湖北市场监管局,,2015-07-09,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=420172
食用油脂及其制品-->食用植物油,浓香压榨菜籽油,杨祖峰（个体工商户）,湖北市场监管局,合格,2015-07-09,,,,生产商：湖北元大粮油科技有限公司,湖北襄阳钻石大道109号,杨祖峰（个体工商户）,,湖北市场监管局,,2015-07-09,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=420173
食用油脂及其制品-->食用动物油,食用猪油,,广西市场监管局,合格,2015-07-08,,,,南宁市顺利油脂有限公司,,,,广西市场监管局,,2015-07-08,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=421949
食用油脂及其制品-->食用植物油,食品添加剂 肉桂油,,广西市场监管局,合格,2015-07-08,,,,广西桂平悦达香料有限公司,,,,广西市场监管局,,2015-07-08,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=421968
食用油脂及其制品-->食用植物油,菜籽油,恩施州汇顺商贸有限公司,湖北市场监管局,不合格,2015-07-09,,5L/壶,/,恩施州汇顺商贸有限公司,恩施市七里坪猫儿槽小学对面,恩施州汇顺商贸有限公司,湖北省恩施市航空路银河新村60号,湖北市场监管局,,2015-07-09,苯并（а）芘,16μg/kg,≤10μg/kg,依法处理,不合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=80665
食用油脂及其制品-->食用植物油,小麻籽油（压榨）,沁源县万家乐超市有限责任公司,山西市场监管局,不合格,2015-07-09,,2500mL/桶,/,沁源县道原福食用油有限公司,山西沁源郭道,沁源县万家乐超市有限责任公司,沁源县沁河镇胜利路5号,山西市场监管局,,2015-07-09,苯并（а）芘,15μg/kg,≤10μg/kg,采取封存、下架、召回问题产品等措施防控食品安全风险，并对相关企业立案查处，涉嫌犯罪的移送公安机关,不合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=80701
食用油脂及其制品-->食用植物油,小磨香油,沁水县好又多购物广场,山西市场监管局,不合格,2015-07-09,,260mL/瓶,相里记,汾阳市德义园味业有限公司,汾阳市英雄北路118号,沁水县好又多购物广场,山西省晋城市沁水县新建西街（树理文化广场）,山西市场监管局,,2015-07-09,苯并（а）芘,17μg/kg,≤10μg/kg,采取封存、下架、召回问题产品等措施防控食品安全风险，并对相关企业立案查处，涉嫌犯罪的移送公安机关,不合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=80702
食用油脂及其制品-->食用植物油,花生调和油,武汉市北冰洋商贸有限公司二分店,湖北市场监管局,合格,2015-07-09,,,,武汉鑫城龙粮油食品有限公司,武汉市东西湖区吴家山台商投资区新沟镇工业园,武汉市北冰洋商贸有限公司二分店,,湖北市场监管局,,2015-07-09,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=420147
食用油脂及其制品-->食用植物油,菜籽清香调和油,武汉市北冰洋商贸有限公司二分店,湖北市场监管局,合格,2015-07-09,,,,武汉鑫城龙粮油食品有限公司,武汉市东西湖区吴家山台商投资区新沟镇工业园特28号,武汉市北冰洋商贸有限公司二分店,,湖北市场监管局,,2015-07-09,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=420148
食用油脂及其制品-->食用植物油,原香菜籽调和油,武汉市北冰洋商贸有限公司二分店,湖北市场监管局,合格,2015-07-09,,,,武汉鑫城龙粮油食品有限公司,武汉市东西湖区吴家山台商投资区新沟镇工业园特28号,武汉市北冰洋商贸有限公司二分店,,湖北市场监管局,,2015-07-09,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=420149
食用油脂及其制品-->食用植物油,一级芥花油,武汉市北冰洋商贸有限公司二分店,湖北市场监管局,合格,2015-07-09,,,,武穴市福康油脂有限公司,湖北省黄冈市武穴市石佛寺镇一号路,武汉市北冰洋商贸有限公司二分店,,湖北市场监管局,,2015-07-09,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=420150
食用油脂及其制品-->食用植物油,山茶调和油,武汉市北冰洋商贸有限公司二分店,湖北市场监管局,合格,2015-07-09,,,,武汉鑫城龙粮油食品有限公司,武汉市东西湖区吴家山台商投资区新沟镇工业园,武汉市北冰洋商贸有限公司二分店,,湖北市场监管局,,2015-07-09,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=420151
食用油脂及其制品-->食用植物油,土榨香油（小磨香油）,湖北憨老香粮油食品有限公司,湖北市场监管局,合格,2015-07-09,,,,湖北憨老香粮油食品有限公司,湖北省枣阳市东环路高速线连接段惠湾路段,湖北憨老香粮油食品有限公司,,湖北市场监管局,,2015-07-09,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=420152
食用油脂及其制品-->食用植物油,芝麻花生调和油,湖北憨老香粮油食品有限公司,湖北市场监管局,合格,2015-07-09,,,,湖北憨老香粮油食品有限公司,湖北省枣阳市东环路高速线连接段惠湾路段,湖北憨老香粮油食品有限公司,,湖北市场监管局,,2015-07-09,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=420153
食用油脂及其制品-->食用植物油,芝麻花生调和油,湖北憨老香粮油食品有限公司,湖北市场监管局,合格,2015-07-09,,,,枣阳市憨老香油脂加工厂,枣阳市襄阳路16号,湖北憨老香粮油食品有限公司,,湖北市场监管局,,2015-07-09,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=420154
食用油脂及其制品-->食用植物油,芝麻花生调和油,枣阳市龙乡油脂有限公司,湖北市场监管局,合格,2015-07-09,,,,湖北枣阳龙乡油脂有限公司,南城农业开发区,枣阳市龙乡油脂有限公司,,湖北市场监管局,,2015-07-09,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=420155
食用油脂及其制品-->食用植物油,浓香菜籽油调和油,枣阳市龙乡油脂有限公司,湖北市场监管局,合格,2015-07-09,,,,湖北枣阳龙乡油脂有限公司,湖北省枣阳市农业技术开发区,枣阳市龙乡油脂有限公司,,湖北市场监管局,,2015-07-09,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=420156
食用油脂及其制品-->食用植物油,100%芝麻香油,湖北九康粮油有限公司,湖北市场监管局,合格,2015-07-09,,,,湖北九康粮油有限公司,湖北省襄阳市南漳县涌泉工业园农产品精深加工园,湖北九康粮油有限公司,,湖北市场监管局,,2015-07-09,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=420157
食用油脂及其制品-->食用植物油,屯老二花生油,吉林省德伟米业有限公司,吉林市场监管厅,合格,2015-07-10,,,,吉林省德伟米业有限公司,吉林省松原市宁江区雅达虹工业集中区,吉林省德伟米业有限公司,吉林省松原市宁江区雅达虹工业集中区,吉林市场监管厅,,2015-07-10,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=422304
食用油脂及其制品-->食用植物油,屯老二大豆油,吉林省德伟米业有限公司,吉林市场监管厅,合格,2015-07-10,,,,吉林省德伟米业有限公司,吉林省松原市宁江区雅达虹工业集中区,吉林省德伟米业有限公司,吉林省松原市宁江区雅达虹工业集中区,吉林市场监管厅,,2015-07-10,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=422305
食用油脂及其制品-->食用植物油,吉粮12重精榨大豆油,长春欧亚集团辽源欧亚置业有限公司和宁超市,吉林市场监管厅,合格,2015-07-10,,,,吉林出彩农业产品开发有限公司,吉林市桦甸市桦郊乡新政村,长春欧亚集团辽源欧亚置业有限公司和宁超市,吉林省辽源市经济开发区友谊工业园区财富大路,吉林市场监管厅,,2015-07-10,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=422306
食用油脂及其制品-->食用植物油,笨榨大豆油（非转基因）,长春欧亚集团辽源欧亚置业有限公司和宁超市,吉林市场监管厅,合格,2015-07-10,,,,公主岭市齐新粮油挂面食品厂,公主岭市岭西政法新城道南,长春欧亚集团辽源欧亚置业有限公司和宁超市,吉林省辽源市西安区和宁街与义宁街交汇处,吉林市场监管厅,,2015-07-10,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=422307
食用油脂及其制品-->食用植物油,笨榨豆油（大豆油）,长春欧亚集团辽源欧亚置业有限公司和宁超市,吉林市场监管厅,合格,2015-07-10,,,,吉林市永鹏农副产品开发有限公司,吉林市昌邑区望云北街88号,长春欧亚集团辽源欧亚置业有限公司和宁超市,吉林省辽源市西安区和宁街与义宁街交汇处,吉林市场监管厅,,2015-07-10,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=422308
食用油脂及其制品-->食用植物油,100%玉米胚芽油,长春欧亚集团辽源欧亚置业有限公司和宁超市,吉林市场监管厅,合格,2015-07-10,,,,吉林北大荒玉米产业公司,吉林省松原经济技术开发区江南,长春欧亚集团辽源欧亚置业有限公司和宁超市,吉林省辽源市西安区和宁街与义宁街交汇处,吉林市场监管厅,,2015-07-10,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=422309
食用油脂及其制品-->食用植物油,初榨有机黑豆油,吉林公益源有机食品有限公司,吉林市场监管厅,合格,2015-07-10,,,,吉林公益源有机食品有限公司,吉林省白城市工业园区,吉林公益源有机食品有限公司,吉林省白城市工业园区,吉林市场监管厅,,2015-07-10,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=422310
食用油脂及其制品-->食用植物油,有机黑豆油（冷榨）,吉林公益源有机食品有限公司,吉林市场监管厅,合格,2015-07-10,,,,吉林公益源有机食品有限公司,吉林省白城市工业园区,吉林公益源有机食品有限公司,吉林省白城市工业园区,吉林市场监管厅,,2015-07-10,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=422311
食用油脂及其制品-->食用植物油,大豆油,吉林康一农产品开发有限公司,吉林市场监管厅,合格,2015-07-10,,,,吉林康一农产品开发有限公司,吉林省白城市白城工业园区开发大道西1号,吉林康一农产品开发有限公司,吉林省白城市白城工业园区开发大道西1号,吉林市场监管厅,,2015-07-10,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=422312
食用油脂及其制品-->食用植物油,大豆油,吉林康一农产品开发有限公司,吉林市场监管厅,合格,2015-07-10,,,,吉林康一农产品开发有限公司,吉林省白城市白城工业园区开发大道西1号,吉林康一农产品开发有限公司,吉林省白城市白城工业园区开发大道西1号,吉林市场监管厅,,2015-07-10,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=422313
食用油脂及其制品-->食用植物油,玉米油,梅河口市赛豆油脂有限责任公司,吉林市场监管厅,合格,2015-07-10,,,,梅河口市赛豆油脂有限责任公司,吉林省梅河口市天河街3号,梅河口市赛豆油脂有限责任公司,吉林省梅河口市天河街3号,吉林市场监管厅,,2015-07-10,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=422314
食用油脂及其制品-->食用植物油,玉米油,梅河口市赛豆油脂有限责任公司,吉林市场监管厅,合格,2015-07-10,,,,梅河口市赛豆油脂有限责任公司,吉林省梅河口市天河街3号,梅河口市赛豆油脂有限责任公司,吉林省梅河口市天河街3号,吉林市场监管厅,,2015-07-10,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=422315
食用油脂及其制品-->食用植物油,野生核桃油,梅河口市大自然果仁有限公司,吉林市场监管厅,合格,2015-07-10,,,,梅河口市大自然果仁有限公司,吉林省梅河口市双兴乡庆胜村,梅河口市大自然果仁有限公司,吉林省梅河口市双兴乡庆胜村,吉林市场监管厅,,2015-07-10,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=422316
食用油脂及其制品-->食用植物油,笨榨大豆油,梅河口市钰海科技植物油有限公司,吉林市场监管厅,合格,2015-07-10,,,,梅河口市钰海科技植物油有限公司,吉林省梅河口市海龙镇革命街四委三十组,梅河口市钰海科技植物油有限公司,吉林省梅河口市海龙镇革命街四委三十组,吉林市场监管厅,,2015-07-10,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=422317
食用油脂及其制品-->食用植物油,煎炸过程用油,东北电力大学第二学生食堂,吉林市场监管厅,合格,2015-07-10,,,,东北电力大学第二学生食堂,吉林省吉林市船营区长春路169号,东北电力大学第二学生食堂,吉林省吉林市船营区长春路169号,吉林市场监管厅,,2015-07-10,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=422318
食用油脂及其制品-->食用植物油,纯葵花油,洮南市葵阳植物油有限公司,吉林市场监管厅,合格,2015-07-10,,,,洮南市葵阳植物油有限公司,洮南市葵阳植物油有限公司,洮南市葵阳植物油有限公司,吉林省洮南市兴安南街1953号（洮府乡永胜村三社）,吉林市场监管厅,,2015-07-10,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=422319
食用油脂及其制品-->食用植物油,鲜榨金玉米油,天成玉米开发有限公司,吉林市场监管厅,合格,2015-07-10,,,,天成玉米开发有限公司,吉林省四平市铁东区平东老城工业区,天成玉米开发有限公司,吉林省四平市铁东区平东老城工业区,吉林市场监管厅,,2015-07-10,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=422303
食用油脂及其制品-->食用植物油,葵花仁油,洮南市葵阳植物油有限公司,吉林市场监管厅,合格,2015-07-10,,,,洮南市葵阳植物油有限公司,洮南市葵阳植物油有限公司,洮南市葵阳植物油有限公司,吉林省洮南市兴安南街1953号（洮府乡永胜村二社）,吉林市场监管厅,,2015-07-10,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=422320
食用油脂及其制品-->食用植物油,纯压榨葵花籽油,吉林洮南葵中宝植物油有限公司,吉林市场监管厅,合格,2015-07-10,,,,吉林洮南葵中宝植物油有限公司,吉林省洮南市兴安北街1037-1号,吉林洮南葵中宝植物油有限公司,吉林省洮南市洮北公路666号,吉林市场监管厅,,2015-07-10,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=422321
食用油脂及其制品-->食用植物油,纯压榨葵花籽油,吉林洮南葵中宝植物油有限公司,吉林市场监管厅,合格,2015-07-10,,,,吉林洮南葵中宝植物油有限公司,吉林省洮南市兴安北街1037-1号,吉林洮南葵中宝植物油有限公司,吉林省洮南市洮北公路666号,吉林市场监管厅,,2015-07-10,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=422322
食用油脂及其制品-->食用植物油,金晟源玉米胚芽油,梅河口市兴客家商贸有限责任公司,吉林市场监管厅,合格,2015-07-10,,,,长春万祥玉米油有限公司,吉林省长春经济技术开发区西环城路354号,梅河口市兴客家商贸有限责任公司,吉林省梅河口市梅河大街1795号,吉林市场监管厅,,2015-07-10,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=422323
食用油脂及其制品-->食用植物油,一级菜籽油,宜都市伍家岗区北斗粮油商行,湖北市场监管局,合格,2015-07-09,,,,委托武汉长江沙鸥植物油有限公司生产,湖北省武汉市武昌区白沙洲特1号,宜都市伍家岗区北斗粮油商行,,湖北市场监管局,,2015-07-09,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=420174
食用油脂及其制品-->食用植物油,传统浓香纯菜籽油,巴东县金华民族油脂有限公司,湖北市场监管局,合格,2015-07-09,,,,湖北省巴东县金华民族油脂有限公司,巴东县信陵镇蔻公路149-5号,巴东县金华民族油脂有限公司,,湖北市场监管局,,2015-07-09,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=420175
食用油脂及其制品-->食用植物油,大豆油,武汉汉福超市有限公司汉阳分公司,湖北市场监管局,合格,2015-07-09,,,,武汉长江沙鸥植物油有限公司,武汉市武昌区白沙洲特1号,武汉汉福超市有限公司汉阳分公司,,湖北市场监管局,,2015-07-09,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=420176
食用油脂及其制品-->食用植物油,大豆油,武汉汉福超市有限公司汉阳分公司,湖北市场监管局,合格,2015-07-09,,,,益海嘉里（武汉）粮油工业有限公司,武汉市东西湖慈惠农场良种站,武汉汉福超市有限公司汉阳分公司,,湖北市场监管局,,2015-07-09,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=420177
食用油脂及其制品-->食用植物油,5S压榨一级花生油,武汉鲁花食用油有限公司,湖北市场监管局,合格,2015-07-09,,,,武汉鲁花食用油有限公司（分装）,武汉经济技术开发区13号工业区,武汉鲁花食用油有限公司,,湖北市场监管局,,2015-07-09,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=420194
食用油脂及其制品-->食用植物油,玉米油,中百仓储超市有限公司金凯购物广场,湖北市场监管局,合格,2015-07-09,,,,湖北中昌植物油有限公司,武汉市武昌区白沙洲丁公庙,中百仓储超市有限公司金凯购物广场,,湖北市场监管局,,2015-07-09,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=420195
食用油脂及其制品-->食用植物油,葵花橄榄食用调和油,中百仓储超市有限公司金凯购物广场,湖北市场监管局,合格,2015-07-09,,,,湖北中昌植物油有限公司,武汉市武昌区白沙洲丁公庙,中百仓储超市有限公司金凯购物广场,,湖北市场监管局,,2015-07-09,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=420196
食用油脂及其制品-->食用植物油,芝麻油,中百仓储超市有限公司金凯购物广场,湖北市场监管局,合格,2015-07-09,,,,钟祥市罗师傅粮油食品有限公司,湖北省荆门市钟祥市南湖棉花原种场边家台大队(南湖工业园),中百仓储超市有限公司金凯购物广场,,湖北市场监管局,,2015-07-09,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=420197
